,Unnamed: 0,job_title,company,job_location,country,location_type,skills,job_link,employment_type
7332,7332,Software Engineer - Machine Learning,Celonis,"palo alto, ca",United States,International,"['Business Intelligence', 'Computer Vision', 'Data Mining']",https://www.linkedin.com/jobs/view/software-engineer-machine-learning-at-celonis-3771288783?refId=B7FvXlT9p60ffYm28dHVSA%3D%3D&trackingId=%2FSKz7IebNDr0WB07PL6T7A%3D%3D&position=15&pageNum=32&trk=public_jobs_jserp-result_search-card,Temporary
7333,7333,Associate Software Engineer - Full Stack,Republic National Distributing Company,"atlanta, ga",United States,International,"['HyperText Markup Language (HTML)', 'Docker (Software)', 'Software Quality (SQA/SQC)', 'Mobile Application Development', 'Systems Development Life Cycle', 'Communication', 'Kubernetes', 'JavaScript (Programming Language)', 'Serverless Computing', 'Microservices']",https://www.linkedin.com/jobs/view/associate-software-engineer-full-stack-at-republic-national-distributing-company-3761252235?refId=B7FvXlT9p60ffYm28dHVSA%3D%3D&trackingId=2IrCa08leWMaYhYLl8mkSQ%3D%3D&position=16&pageNum=32&trk=public_jobs_jserp-result_search-card,Temporary
7334,7334,Software Engineer III - Frontend,Walmart,"sunnyvale, ca",United States,International,"['HyperText Markup Language (HTML)', 'Cyber Security', 'Customer Service', 'JavaScript (Programming Language)', 'Version Control']",https://www.linkedin.com/jobs/view/software-engineer-iii-frontend-at-walmart-3768880754?refId=B7FvXlT9p60ffYm28dHVSA%3D%3D&trackingId=OQKRO7OVg%2Bzbl43Jo0hZxA%3D%3D&position=17&pageNum=32&trk=public_jobs_jserp-result_search-card,Temporary
7335,7335,Senior Software Engineer (Full-Stack JavaScript),Safran,"brea, ca",United States,International,"['Docker (Software)', 'Automation', 'Linux', 'Systems Development Life Cycle', 'Application Programming Interface (API)', 'Communication', 'Software Development Life Cycle', 'JavaScript (Programming Language)']",https://www.linkedin.com/jobs/view/senior-software-engineer-full-stack-javascript-at-safran-3770867180?refId=B7FvXlT9p60ffYm28dHVSA%3D%3D&trackingId=RwMtURPfIFM5hTtnCcOM0g%3D%3D&position=18&pageNum=32&trk=public_jobs_jserp-result_search-card,Internship
7336,7336,Software Engineer,Velocity Global,"denver, co",United States,International,"['GraphQL', 'JSON', 'Mobile Application Development', 'WebSocket', 'Microservices']",https://www.linkedin.com/jobs/view/software-engineer-at-velocity-global-3767267545?refId=B7FvXlT9p60ffYm28dHVSA%3D%3D&trackingId=3W9RffTcZau2%2BzhkCUa4rA%3D%3D&position=19&pageNum=32&trk=public_jobs_jserp-result_search-card,Internship
7337,7337,ML Framework Software Development Engineer - Generative AI,AMD,"austin, tx",United States,International,"['Sales', 'Artificial Neural Networks', 'Natural Language Processing (NLP)', 'Machine Learning', 'Analytical Skills', 'Deep Learning', 'PyTorch (Machine Learning Library)', 'Artificial Intelligence']",https://www.linkedin.com/jobs/view/ml-framework-software-development-engineer-generative-ai-at-amd-3759716710?refId=B7FvXlT9p60ffYm28dHVSA%3D%3D&trackingId=PAA0CJQVLzGmXXJbKNXLmw%3D%3D&position=20&pageNum=32&trk=public_jobs_jserp-result_search-card,Internship
7338,7338,Backend Software Engineer - The Sims,Maxis Studios - EA,"austin, tx",United States,International,"['CompTIA Security+', 'Kotlin', 'Creativity', 'Linux', 'Application Programming Interface (API)', 'Load Testing', 'Version Control']",https://www.linkedin.com/jobs/view/backend-software-engineer-the-sims-at-maxis-studios-ea-3761305664?refId=B7FvXlT9p60ffYm28dHVSA%3D%3D&trackingId=4rbg6GXA8iqEOKyBadIvGA%3D%3D&position=21&pageNum=32&trk=public_jobs_jserp-result_search-card,Internship
7339,7339,Software Engineer,Tree Top Staffing LLC,"san antonio, tx",United States,International,"['Analytical Skills', 'Communication']",https://www.linkedin.com/jobs/view/software-engineer-at-tree-top-staffing-llc-3781589048?refId=B7FvXlT9p60ffYm28dHVSA%3D%3D&trackingId=n%2BcWwZGezQ2QemyBG68b7g%3D%3D&position=22&pageNum=32&trk=public_jobs_jserp-result_search-card,Contract
7340,7340,"Software Engineer, SDK (C++)",Viam,"new york, ny",United States,International,"['CompTIA Security+', 'Computer Vision']",https://www.linkedin.com/jobs/view/software-engineer-sdk-c%2B%2B-at-viam-3760357628?refId=B7FvXlT9p60ffYm28dHVSA%3D%3D&trackingId=Xf%2FxuOmK0N9u1lT9i4Efog%3D%3D&position=23&pageNum=32&trk=public_jobs_jserp-result_search-card,Temporary
7341,7341,Software Engineer,Russell Tobin,"seattle, wa",United States,International,"['HyperText Markup Language (HTML)', 'Automation', 'Linux', 'Communication', 'SQL (Programming Language)', 'Organizational Skills']",https://www.linkedin.com/jobs/view/software-engineer-at-russell-tobin-3779185918?refId=B7FvXlT9p60ffYm28dHVSA%3D%3D&trackingId=mNK3gXg8nuLzRHejP%2FvGQA%3D%3D&position=24&pageNum=32&trk=public_jobs_jserp-result_search-card,Full-time
7342,7342,Software Design Engineer,Aditi Consulting,"tempe, az",United States,International,['Communication'],https://www.linkedin.com/jobs/view/software-design-engineer-at-aditi-consulting-3761839737?refId=B7FvXlT9p60ffYm28dHVSA%3D%3D&trackingId=CVcvp%2FpiXUkXC0sBMb1Ucw%3D%3D&position=25&pageNum=32&trk=public_jobs_jserp-result_search-card,Full-time
7343,7343,Advanced Software Engineer,Kroger Technology & Digital,"cincinnati, oh",United States,International,"['CompTIA Security+', 'Docker (Software)', 'Product Management', 'Containerization', 'Communication', 'Application Programming Interface (API)', 'Leadership', 'Kubernetes', 'Serverless Computing']",https://www.linkedin.com/jobs/view/advanced-software-engineer-at-kroger-technology-digital-3768168919?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=ka1R4YXlVIn%2BOfZ6a4uCYg%3D%3D&position=1&pageNum=33&trk=public_jobs_jserp-result_search-card,Internship
7344,7344,Software Engineer,Goliath Partners,new york city metropolitan area,United States,International,[],https://www.linkedin.com/jobs/view/software-engineer-at-goliath-partners-3780410851?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=u%2FX6wcxnMiPCC5Ap%2BTvi4A%3D%3D&position=2&pageNum=33&trk=public_jobs_jserp-result_search-card,Contract
7345,7345,Software Engineer,Goliath Partners,new york city metropolitan area,United States,International,[],https://www.linkedin.com/jobs/view/software-engineer-at-robert-half-3775446175?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=y4%2Ba4lAVfOaArKZurCqNvg%3D%3D&position=3&pageNum=33&trk=public_jobs_jserp-result_search-card,Internship
7346,7346,Software Engineer,Goliath Partners,new york city metropolitan area,United States,International,[],https://www.linkedin.com/jobs/view/software-engineer-ii-at-microsoft-3763844446?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=V45zqVhKgaI%2BzQNXw%2BTtLw%3D%3D&position=4&pageNum=33&trk=public_jobs_jserp-result_search-card,Contract
7347,7347,Full Stack Software Engineer (Contractor),Arine,"san francisco, ca",United States,International,"['NoSQL', 'Serverless Computing', 'API Gateway', 'Application Programming Interface (API)']",https://www.linkedin.com/jobs/view/full-stack-software-engineer-contractor-at-arine-3779278798?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=5C%2BQldD6ti0ofTKOdY%2F9hg%3D%3D&position=5&pageNum=33&trk=public_jobs_jserp-result_search-card,Part-time
7348,7348,Beginning Software Engineer,Boeing,"annapolis junction, md",United States,International,"['Linux', 'Git (Version Control System)', 'Application Programming Interface (API)']",https://www.linkedin.com/jobs/view/beginning-software-engineer-at-boeing-3755162689?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=1V7DuCqXjqlJv0EKJji9rg%3D%3D&position=6&pageNum=33&trk=public_jobs_jserp-result_search-card,Contract
7349,7349,Intern - GPU Tools Software Engineer (NTD),Nintendo,"redmond, wa",United States,International,[],https://www.linkedin.com/jobs/view/intern-gpu-tools-software-engineer-ntd-at-nintendo-3755862588?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=kbINlEYMoDWNfBU5WJDAsQ%3D%3D&position=7&pageNum=33&trk=public_jobs_jserp-result_search-card,Internship
7350,7350,Full Stack Software Engineer - API Platform,Ford Motor Company,united states,United States,International,"['CompTIA Security+', 'Kotlin', 'Amazon Web Services', 'Software Quality (SQA/SQC)', 'GraphQL', 'Continuous Delivery', 'JSON', 'NoSQL', 'Terraform', 'Git (Version Control System)', 'Application Programming Interface (API)', 'Interpersonal Communications', 'Google Cloud Platform (GCP)', 'OAuth', 'JIRA', 'JavaScript (Programming Language)', 'Teamwork', 'Microservices']",https://www.linkedin.com/jobs/view/full-stack-software-engineer-api-platform-at-ford-motor-company-3762329819?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=nHMbJhuOFoR3oIDJsochIg%3D%3D&position=8&pageNum=33&trk=public_jobs_jserp-result_search-card,Full-time
7351,7351,Embedded Software Engineer,PSRTEK,"mossville, il",United States,International,"['Operating Systems', 'Agile Methodology', 'Marketing', 'Interpersonal Communications', 'Customer Service', 'Version Control']",https://www.linkedin.com/jobs/view/embedded-software-engineer-at-psrtek-3779245255?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=ODlmDgDSXRdsqcWlev10VA%3D%3D&position=9&pageNum=33&trk=public_jobs_jserp-result_search-card,Full-time
7352,7352,Software Engineer - PYTHON,REI Systems,"sterling, va",United States,International,"['CompTIA Security+', 'Agile Methodology', 'Linux', 'Terraform', 'Containerization', 'Git (Version Control System)', 'Test Automation', 'Kubernetes', 'DevSecOps']",https://www.linkedin.com/jobs/view/software-engineer-python-at-rei-systems-3779298429?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=aUVeA50339%2FwHdUckHSUIg%3D%3D&position=10&pageNum=33&trk=public_jobs_jserp-result_search-card,Full-time
7353,7353,Software Engineer (13932-1),Your IT & Corporate Recruiter,"fort worth, tx",United States,International,['Communication'],https://www.linkedin.com/jobs/view/software-engineer-13932-1-at-your-it-corporate-recruiter-3780531908?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=hlsrf0F2P8I6tAeBDaaD6w%3D%3D&position=11&pageNum=33&trk=public_jobs_jserp-result_search-card,Full-time
7354,7354,SDET – Software Development Engineer in Test,TechTammina LLC,"okemos, mi",United States,International,['Test Automation'],https://www.linkedin.com/jobs/view/sdet-%E2%80%93-software-development-engineer-in-test-at-techtammina-llc-3750185011?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=tHPeCU2oynyt9mp4h15yEQ%3D%3D&position=12&pageNum=33&trk=public_jobs_jserp-result_search-card,Part-time
7355,7355,Software Engineer (ML Systems),Hewlett Packard Enterprise,"california, united states",United States,International,"['Sales', 'Docker (Software)', 'Machine Learning', 'Analytical Skills', 'Containerization', 'Deep Learning', 'Microservices']",https://www.linkedin.com/jobs/view/software-engineer-ml-systems-at-hewlett-packard-enterprise-3759735864?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=WDmIS7rJ0lmS%2FDJUfS7RMA%3D%3D&position=13&pageNum=33&trk=public_jobs_jserp-result_search-card,Internship
7356,7356,Software Engineer,Metric Search,san francisco bay area,United States,International,"['HyperText Markup Language (HTML)', 'Project Management', 'Kubernetes', 'JavaScript (Programming Language)', 'Teamwork', 'Version Control']",https://www.linkedin.com/jobs/view/software-engineer-at-metric-search-3765338752?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=Ee7in5Rl65U1oNB3I0tiaQ%3D%3D&position=14&pageNum=33&trk=public_jobs_jserp-result_search-card,Temporary
7357,7357,C# Software Engineer,Belcan,"rolling meadows, il",United States,International,['Research'],https://www.linkedin.com/jobs/view/c%23-software-engineer-at-belcan-3766135436?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=xcGmM7aJ1lOewbuxKZzKvQ%3D%3D&position=15&pageNum=33&trk=public_jobs_jserp-result_search-card,Contract
7358,7358,Senior Web Front-End Developer (Remote),Aprimo,united states,United States,International,"['Software As A Service (SaaS)', 'Marketing', 'Mentorship', 'Artificial Intelligence', 'Version Control']",https://www.linkedin.com/jobs/view/senior-web-front-end-developer-remote-at-aprimo-3762625715?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=8gAKbrL8UKvh%2Fxz%2B1%2B6dfQ%3D%3D&position=16&pageNum=33&trk=public_jobs_jserp-result_search-card,Full-time
7359,7359,"Software Engineer, Developer Infrastructure",Stripe,"san francisco, ca",United States,International,[],https://www.linkedin.com/jobs/view/software-engineer-developer-infrastructure-at-stripe-3771324649?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=1GzDDOQEfFvjZRsMRBgU9g%3D%3D&position=17&pageNum=33&trk=public_jobs_jserp-result_search-card,Full-time
7360,7360,Backend Software Engineer,Evernest,"atlanta, ga",United States,International,"['Database Management', 'Application Programming Interface (API)', 'Software Quality (SQA/SQC)', 'Version Control']",https://www.linkedin.com/jobs/view/backend-software-engineer-at-evernest-3761265453?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=UKilFObUJr77yinU%2Fla5Cg%3D%3D&position=18&pageNum=33&trk=public_jobs_jserp-result_search-card,Full-time
7361,7361,Senior Software Engineer- Prisma Cloud,Palo Alto Networks,"santa clara, ca",United States,International,"['Sales', 'JavaScript (Programming Language)', 'Git (Version Control System)', 'Version Control']",https://www.linkedin.com/jobs/view/senior-software-engineer-prisma-cloud-at-palo-alto-networks-3766631583?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=L1QuaHX3dGnB9PlqqpPcTQ%3D%3D&position=19&pageNum=33&trk=public_jobs_jserp-result_search-card,Internship
7362,7362,JavaScript Web Developer,ConsultNet,"pasadena, ca",United States,International,"['HyperText Markup Language (HTML)', 'JSON', 'Linux', 'Software Architecture', 'Application Programming Interface (API)', 'Communication', 'JavaScript (Programming Language)']",https://www.linkedin.com/jobs/view/javascript-web-developer-at-consultnet-3762468913?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=Myz0m26qnO1UjI9gzIE5aQ%3D%3D&position=20&pageNum=33&trk=public_jobs_jserp-result_search-card,Contract
7363,7363,Software Design Engineer,Beyondsoft,"redmond, wa",United States,International,"['Docker (Software)', 'Kubernetes', 'JavaScript (Programming Language)', 'Microservices']",https://www.linkedin.com/jobs/view/software-design-engineer-at-beyondsoft-3776649597?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=xhRt6CJHR7h%2FS%2FscghWSeQ%3D%3D&position=21&pageNum=33&trk=public_jobs_jserp-result_search-card,Contract
7364,7364,Software Engineer (C++),Steneral Consulting,"piscataway, nj",United States,International,['Interpersonal Communications'],https://www.linkedin.com/jobs/view/software-engineer-c%2B%2B-at-steneral-consulting-3750849349?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=gyEq0aSveu8SlKm4XRMWow%3D%3D&position=22&pageNum=33&trk=public_jobs_jserp-result_search-card,Temporary
7365,7365,Software Engineer - Remote (National - USA),TeamViewer,"atlanta, ga",United States,International,"['Android Development', 'Kotlin', 'Artificial Intelligence', 'JSON', 'Communication', 'Application Programming Interface (API)', 'Augmented Reality', 'Leadership', 'JavaScript (Programming Language)']",https://www.linkedin.com/jobs/view/software-engineer-remote-national-usa-at-teamviewer-3769458636?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=bq2FUHAwqgzAuetx%2Fda%2Bqg%3D%3D&position=23&pageNum=33&trk=public_jobs_jserp-result_search-card,Contract
7366,7366,Software Engineer - Remote (National - USA),TeamViewer,"atlanta, ga",United States,International,"['Android Development', 'Kotlin', 'Artificial Intelligence', 'JSON', 'Communication', 'Application Programming Interface (API)', 'Augmented Reality', 'Leadership', 'JavaScript (Programming Language)']",https://www.linkedin.com/jobs/view/software-design-engineer-at-murphy-associates-inc-3776650883?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=DuzBPiPVfITSKfZMw%2Baj2A%3D%3D&position=24&pageNum=33&trk=public_jobs_jserp-result_search-card,Part-time
7367,7367,Software Engineer,NOV,"conroe, tx",United States,International,[],https://www.linkedin.com/jobs/view/software-engineer-at-nov-3768494668?refId=Ni34dyYwLbOsxubtIkXGIQ%3D%3D&trackingId=Osw%2FXzz9WSMFZazKaaQtow%3D%3D&position=25&pageNum=33&trk=public_jobs_jserp-result_search-card,Internship
7368,7368,Software Engineer Intern,Esync Technologies,united states,United States,International,"['Research', 'Artificial Intelligence']",https://www.linkedin.com/jobs/view/software-engineer-intern-at-esync-technologies-3776647212?refId=eXHJd1OAH4%2F64%2BzOyCv%2B3Q%3D%3D&trackingId=SIpN5EmlP6nCUrTaR94ZIw%3D%3D&position=1&pageNum=34&trk=public_jobs_jserp-result_search-card,Full-time
7369,7369,"Software Engineer, Full Stack",Kustomer,new york city metropolitan area,United States,International,"['Integration Testing', 'CompTIA Security+', 'Health Insurance Portability And Accountability Act (HIPAA) Compliance', 'Software Quality (SQA/SQC)', 'Docker (Software)', 'Selenium (Software)', 'API Gateway', 'Agile Methodology', 'Automation', 'NoSQL', 'Unit Testing', 'Containerization', 'Git (Version Control System)', 'Kubernetes', 'JavaScript (Programming Language)', 'Version Control']",https://www.linkedin.com/jobs/view/software-engineer-full-stack-at-kustomer-3756035553?refId=eXHJd1OAH4%2F64%2BzOyCv%2B3Q%3D%3D&trackingId=8R1hCwyx0%2FF5P3i40bUhtQ%3D%3D&position=2&pageNum=34&trk=public_jobs_jserp-result_search-card,Part-time
7370,7370,Web Developer,University of Houston,"texas, united states",United States,International,[],https://www.linkedin.com/jobs/view/web-developer-at-university-of-houston-3780873521?refId=eXHJd1OAH4%2F64%2BzOyCv%2B3Q%3D%3D&trackingId=FJIXOEhnb6qdnOEcWpRGlw%3D%3D&position=3&pageNum=34&trk=public_jobs_jserp-result_search-card,Contract
7371,7371,Internship - Software Integration Engineer,ASML,"san diego, ca",United States,International,"['Process Improvement', 'Linux', 'Communication', 'Leadership', 'Program Development']",https://www.linkedin.com/jobs/view/internship-software-integration-engineer-at-asml-3771701308?refId=eXHJd1OAH4%2F64%2BzOyCv%2B3Q%3D%3D&trackingId=smeQtmbULs7a%2Brt3rYIM3g%3D%3D&position=4&pageNum=34&trk=public_jobs_jserp-result_search-card,Part-time
7372,7372,Remote Software Development Engineer - Audio,Protingent,"california, united states",United States,International,"['Customer Service', 'Communication']",https://www.linkedin.com/jobs/view/remote-software-development-engineer-audio-at-protingent-3776600631?refId=eXHJd1OAH4%2F64%2BzOyCv%2B3Q%3D%3D&trackingId=01OCbuCI2WgUqnicE4k3Gg%3D%3D&position=5&pageNum=34&trk=public_jobs_jserp-result_search-card,Internship
